claim_id,domain,metric,manuscript_section,latex_label,source_anchor,manuscript_location,baseline_line,render_bucket,baseline_excerpt_norm,baseline_excerpt_sha256,table_row,table_col,artifact_path,artifact_kind,artifact_sha256,scientific_stage,selector,hash_source,raw_value,raw_unit,value_transform,display_unit,rounding_rule,display_value,attained_status,reference_cell,comparison_purpose,primary_or_sensitivity,counting_unit,guidance_status,evidence_note
N-anchor-VEI-Direct-0.1-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2722|tab:path_anchor_summary|row=Direct rho=0.1|col=VEI,2722,ACTIVE,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,Direct rho=0.1,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Direct;j=;ext_target=;rho=0.1;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,-27.009437220675043,percent,identity,percent,half_up:1,-27.0,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Direct-0.954095476349994-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2747|tab:path_anchor_summary|row=Direct rho=0.954095476349994|col=VEI,2747,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.910}\textsuperscript{*} & \textbf{\$77,139}\textsuperscript{*} & \latesttex",1b02a8a48bc9d0daa84d0fadda2497346fa97ec5d921fcdce26003fd7103d1d1,Direct rho=0.954095476349994,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Direct;j=;ext_target=;rho=0.954095476349994;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,-23.88851350334731,percent,identity,percent,half_up:1,-23.9,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Direct-0.954095476349994-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2723|tab:path_anchor_summary|row=Direct rho=0.954095476349994|col=VEI,2723,ACTIVE,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,Direct rho=0.954095476349994,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Direct;j=;ext_target=;rho=0.954095476349994;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,-21.918421971296763,percent,identity,percent,half_up:1,-21.9,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Direct-10.481131341546853-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2748|tab:path_anchor_summary|row=Direct rho=10.481131341546853|col=VEI,2748,ACTIVE,"Direct & \latesttext{$\approx10$} & 0.902 & \$79,187 & \latesttext{20.9\%} & \latesttext{0.281} & \textbf{1.042}\textsup",62ddd3d82e811ced4eccddcc5c34a498daf066035f7aca3d084a0bbf3f3886ac,Direct rho=10.481131341546853,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Direct;j=;ext_target=;rho=10.481131341546853;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,-11.918165376473569,percent,identity,percent,half_up:1,-11.9,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Direct-10.481131341546853-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2724|tab:path_anchor_summary|row=Direct rho=10.481131341546853|col=VEI,2724,ACTIVE,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,Direct rho=10.481131341546853,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Direct;j=;ext_target=;rho=10.481131341546853;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,-10.491046129642976,percent,identity,percent,half_up:1,-10.5,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Direct-100.0-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2749|tab:path_anchor_summary|row=Direct rho=100.0|col=VEI,2749,ACTIVE,"Direct & 100 & 0.873 & \$89,309 & \latesttext{23.1\%} & \latesttext{0.307} & \textbf{1.036}\textsuperscript{*} & \textbf",b539ae53b630534254fa868553c4b6918f1201f648654f49d24b62e99b431047,Direct rho=100.0,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Direct;j=;ext_target=;rho=100.0;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,-4.541540029388903,percent,identity,percent,half_up:1,-4.5,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Direct-100.0-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2725|tab:path_anchor_summary|row=Direct rho=100.0|col=VEI,2725,ACTIVE,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,Direct rho=100.0,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Direct;j=;ext_target=;rho=100.0;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,0.7461041886769486,percent,identity,percent,half_up:1,0.7,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-0.0104811313415468-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2753|tab:path_anchor_summary|row=Surrogate rho=0.0104811313415468|col=VEI,2753,ACTIVE,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.904} & \latesttext{\$78,620} & \latesttext{\textbf{2",fee0aa436fb9985975f0f25860f9855ec0c218b4a689d28725ba1f4f312d4b78,Surrogate rho=0.0104811313415468,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=0.0104811313415468;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,-27.35202794815776,percent,identity,percent,half_up:1,-27.4,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-0.0104811313415468-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2729|tab:path_anchor_summary|row=Surrogate rho=0.0104811313415468|col=VEI,2729,ACTIVE,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,Surrogate rho=0.0104811313415468,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=0.0104811313415468;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,-25.818375995630635,percent,identity,percent,half_up:1,-25.8,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-0.1-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2754|tab:path_anchor_summary|row=Surrogate rho=0.1|col=VEI,2754,ACTIVE,"Surrogate & \latesttext{$0.1$} & \textbf{0.905}\textsuperscript{*} & \$78,546 & \latesttext{\textbf{20.6\%}\textsuperscr",1ac55ee101f05a36454f42e41311f2e499b1cdf885e9ed6ca99dff3054862627,Surrogate rho=0.1,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=0.1;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,-24.70141129736727,percent,identity,percent,half_up:1,-24.7,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-0.1-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2730|tab:path_anchor_summary|row=Surrogate rho=0.1|col=VEI,2730,ACTIVE,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,Surrogate rho=0.1,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=0.1;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,-22.72713032924059,percent,identity,percent,half_up:1,-22.7,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-0.954095476349994-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2755|tab:path_anchor_summary|row=Surrogate rho=0.954095476349994|col=VEI,2755,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.908}\textsuperscript{*} & \textbf{\$78,196}\textsuperscript{*} & \latest",83354210d1b17df63f21def964a98a48db13aad36a411b2fbfb87011ce4da38e,Surrogate rho=0.954095476349994,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=0.954095476349994;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,-15.315800907707125,percent,identity,percent,half_up:1,-15.3,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-0.954095476349994-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2731|tab:path_anchor_summary|row=Surrogate rho=0.954095476349994|col=VEI,2731,ACTIVE,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,Surrogate rho=0.954095476349994,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=0.954095476349994;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,-12.603916773596092,percent,identity,percent,half_up:1,-12.6,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-10.481131341546853-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2756|tab:path_anchor_summary|row=Surrogate rho=10.481131341546853|col=VEI,2756,ACTIVE,"Surrogate & \latesttext{$\approx10$} & \textbf{0.905}\textsuperscript{*} & \$81,075 & \latesttext{20.9\%} & \latesttext{",4c9eec6beb0e5f82b1940b1914ed5635d2360300f904da87331049dd9701526e,Surrogate rho=10.481131341546853,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=10.481131341546853;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,-1.966981445791536,percent,identity,percent,half_up:1,-2.0,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-10.481131341546853-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2732|tab:path_anchor_summary|row=Surrogate rho=10.481131341546853|col=VEI,2732,ACTIVE,"Surrogate & \latesttext{$\approx10$} & 0.893 & \$78,110 & \latesttext{21.6\%} & \latesttext{0.329} & \textbf{1.024}\text",a9e8e2940e41c21b1c2c45f24db64c8ae0980b9bdebbf2d50c953fb436d0b0a6,Surrogate rho=10.481131341546853,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=10.481131341546853;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,0.2399005769151153,percent,identity,percent,half_up:1,0.2,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-100.0-forward_2025,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2757|tab:path_anchor_summary|row=Surrogate rho=100.0|col=VEI,2757,ACTIVE,"Surrogate & 100 & 0.900 & \$85,257 & \latesttext{22.0\%} & \latesttext{0.336} & \textbf{1.020}\textsuperscript{*} & \tex",b1d969be249340a677ff5c7e9487e61a69375822eaf81b45b91941f22793a1d1,Surrogate rho=100.0,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=100.0;role_label=DISPLAY_ANCHOR;evaluation=forward_2025,RECOMPUTED,1.6516199941362943,percent,identity,percent,half_up:1,1.7,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-anchor-VEI-Surrogate-100.0-heldout,vei_ed2,VEI,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2733|tab:path_anchor_summary|row=Surrogate rho=100.0|col=VEI,2733,ACTIVE,"Surrogate & 100 & 0.889 & \$82,094 & \latesttext{22.8\%} & \latesttext{0.357} & \textbf{1.010}\textsuperscript{*} & \tex",68aaae29496f1fc8c72de7cd74ffaa26ee07966bdb85beb206d5e76fff6b66d4,Surrogate rho=100.0,VEI,analysis/p1_inferential_reporting/tables/vei_significance.csv,csv,8e27d0ae0bd25d337ff078f79273de9205f668134883a441119ffb6c622fa757,P1_VEI_ED2,display_kind=plan_display_anchor;family=Surrogate;j=;ext_target=;rho=100.0;role_label=DISPLAY_ANCHOR;evaluation=heldout,RECOMPUTED,4.01611843191782,percent,identity,percent,half_up:1,4.0,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2026_ED2_PROPOSED,"frozen_VEI_value. VEI's +/-10% band is a May-2026 EXPOSURE DRAFT diagnostic band, NOT adopted IAAO guidance, and VEI is already in percent in the artifact (value_transform identity, not times_100)."
N-baseline-MAEP-forward_2025,baseline,MAEP,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,tab:ccao_baseline_results,L1261|tab:ccao_baseline_results|row=Ordinary LightGBM|col=MAE,1261,ACTIVE,"\baselineprimarymetric{$\operatorname{MAE}_P$} & \$90,092 & \textbf{\$75,655} & \$99,371 & \textbf{\$78,484} \\",981d4925c3b2f5662c8e6347d962ee4fc3478433de31da4459af3003dc173f5e,Ordinary LightGBM,MAE,analysis/p0_major_revision_validation/tables/zero_control_full.csv,csv,331f696ba78da1dcdd1553d0a824e1d1f752949459f301a0fb11413fad3a61ec,P0_STAGE_1_5_G2,cell_id=A;evaluation=forward_2025,RECOMPUTED,78484.15932253542,usd,identity,usd,usd_comma:0,"78,484",ATTAINED,A,WORKFLOW_BENCHMARK,DESCRIPTIVE,NOT_APPLICABLE,NOT_APPLICABLE,"Cell A, the assessor-facing workflow benchmark. Descriptive baseline levels; not a penalty effect."
N-baseline-MAEP-forward_2025,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2741|tab:path_anchor_summary|row=Ordinary LightGBM|col=MAE,2741,ACTIVE,"Ordinary LightGBM & -- & \textbf{0.904} & \textbf{\$78,484} & \textbf{20.8\%} & \textbf{0.278} & 1.079 & -0.106 & 0.907 ",0da28142937e4e3158b7ca564c9fc04653b34405ad80e514c9c3dcdd95160769,Ordinary LightGBM,MAE,analysis/p0_major_revision_validation/tables/zero_control_full.csv,csv,331f696ba78da1dcdd1553d0a824e1d1f752949459f301a0fb11413fad3a61ec,P0_STAGE_1_5_G2,cell_id=A;evaluation=forward_2025,RECOMPUTED,78484.15932253542,usd,identity,usd,usd_comma:0,"78,484",ATTAINED,A,WORKFLOW_BENCHMARK,DESCRIPTIVE,NOT_APPLICABLE,NOT_APPLICABLE,The benchmark row against which every penalized row in this table is currently boldfaced and starred. Descriptively valid; NOT penalty-isolating.
N-baseline-MAEP-heldout,baseline,MAEP,subsection: Baseline Comparison and Empirical Motivation,tab:ccao_baseline_results,tab:ccao_baseline_results,L1261|tab:ccao_baseline_results|row=Ordinary LightGBM|col=MAE,1261,ACTIVE,"\baselineprimarymetric{$\operatorname{MAE}_P$} & \$90,092 & \textbf{\$75,655} & \$99,371 & \textbf{\$78,484} \\",981d4925c3b2f5662c8e6347d962ee4fc3478433de31da4459af3003dc173f5e,Ordinary LightGBM,MAE,analysis/p0_major_revision_validation/tables/zero_control_full.csv,csv,331f696ba78da1dcdd1553d0a824e1d1f752949459f301a0fb11413fad3a61ec,P0_STAGE_1_5_G2,cell_id=A;evaluation=heldout,RECOMPUTED,75655.08828437526,usd,identity,usd,usd_comma:0,"75,655",ATTAINED,A,WORKFLOW_BENCHMARK,DESCRIPTIVE,NOT_APPLICABLE,NOT_APPLICABLE,"Cell A, the assessor-facing workflow benchmark. Descriptive baseline levels; not a penalty effect."
N-baseline-MAEP-heldout,path_anchor,MAEP,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,tab:path_anchor_summary,L2717|tab:path_anchor_summary|row=Ordinary LightGBM|col=MAE,2717,ACTIVE,"Ordinary LightGBM & -- & \textbf{0.894} & \textbf{\$75,655} & \textbf{21.2\%} & \textbf{0.289} & 1.069 & -0.091 & 0.923 ",662ba5072dac7fd0e5ab99871e5bad5f46e4f9e9da4d49a3a3028465219b5d68,Ordinary LightGBM,MAE,analysis/p0_major_revision_validation/tables/zero_control_full.csv,csv,331f696ba78da1dcdd1553d0a824e1d1f752949459f301a0fb11413fad3a61ec,P0_STAGE_1_5_G2,cell_id=A;evaluation=heldout,RECOMPUTED,75655.08828437526,usd,identity,usd,usd_comma:0,"75,655",ATTAINED,A,WORKFLOW_BENCHMARK,DESCRIPTIVE,NOT_APPLICABLE,NOT_APPLICABLE,The benchmark row against which every penalized row in this table is currently boldfaced and starred. Descriptively valid; NOT penalty-isolating.
